loan_id,account_id,loan_date,amount,duration,payments,status,account_district_id,frequency,creation_date,disp_id,client_id,has_disponent,client_district_id,gender,birth_date,code,region,no._of_inhabitants,no._of_municipalities_with_inhabitants_<_499,no._of_municipalities_with_inhabitants_500-1999,no._of_municipalities_with_inhabitants_2000-9999,no._of_municipalities_with_inhabitants_>10000,no._of_cities,ratio_of_urban_inhabitants,average_salary,unemployment_rate,avg_commited_crimes,ratio_entrepreneurs,criminality_growth,unemployment_growth,avg_amount_credit,avg_amount_withdrawal,avg_amount_total,min_amount,max_amount,credit_ratio,num_trans,avg_balance,min_balance,max_balance,std_balance,negative_balance,last_balance_negative,num_cash_credit,num_coll,num_interest,num_cash_withdrawal,num_rem,num_card_withdrawal,mean_no_symbol,num_no_symbol,mean_household,num_household,mean_statement,num_statement,mean_insurance,num_insurance,mean_sanction,num_sanction,mean_pension,num_pension,has_card,age_at_loan,days_between,same_district
6309,6434,1996-11-11,110136,24,4589,1,1,monthly issuance,1995-05-08,7765,7765,False,1,female,1958-02-24,1,Prague,1204953,0,0,0,1,1,1.0,12541,0.36,0.07667684963645885,0.167,0.01114566294286997,0.14,13368.28275862069,-10203.929411764706,646.7714285714288,-60700.0,45640.0,0.4603174603174603,63,50815.804761904765,400.0,140542.8,29147.98491700158,False,False,17,0.0,12.0,28.0,6.0,0.0,1738.051282051282,39,-4891.0,6.0,-14.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,38,553,True
6940,9510,1996-11-22,228276,36,6341,1,1,monthly issuance,1996-06-09,11401,11709,True,1,male,1961-08-03,1,Prague,1204953,0,0,0,1,1,1.0,12541,0.36,0.07667684963645885,0.167,0.01114566294286997,0.14,7594.046153846154,-6430.657142857142,2685.4,-9100.0,22288.0,0.65,20,41402.134999999995,500.0,60236.6,14856.81419017355,False,False,8,0.0,5.0,7.0,0.0,0.0,3777.3571428571427,14,0.0,0.0,-14.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,35,166,True
6876,9236,1993-12-21,86616,12,7218,1,11,monthly issuance,1993-08-18,11064,11372,False,11,male,1961-09-28,11,central Bohemia,75637,35,36,9,0,7,0.365,9622,0.52,0.04630009122519402,0.154,0.0007139363010166982,0.13999999999999996,4879.433333333333,-7100.0,2483.5466666666666,-11100.0,17859.0,0.8,15,25714.04666666667,800.0,48353.1,11715.975172745155,False,False,6,0.0,6.0,3.0,0.0,0.0,4097.444444444444,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,32,125,True
5189,1166,1994-02-07,149040,48,3105,1,11,monthly issuance,1993-04-21,1404,1404,False,11,female,1968-12-20,11,central Bohemia,75637,35,36,9,0,7,0.365,9622,0.52,0.04630009122519402,0.154,0.0007139363010166982,0.13999999999999996,9496.58,-5026.411764705882,352.47407407407394,-15900.0,27946.0,0.37037037037037035,54,36845.58888888889,200.0,62441.6,12658.246764300018,False,False,2,9.0,9.0,29.0,5.0,0.0,1139.1142857142856,35,-4397.0,5.0,-14.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,25,292,True
6903,9337,1994-06-04,52128,24,2172,1,30,monthly issuance,1993-09-13,11189,11497,False,11,female,1959-07-17,11,central Bohemia,75637,35,36,9,0,7,0.365,9622,0.52,0.04630009122519402,0.154,0.0007139363010166982,0.13999999999999996,6244.838461538462,-5771.99375,828.8014084507042,-27300.0,44473.0,0.5492957746478874,71,33459.68028169014,144.2,59944.2,20087.36502977943,False,False,13,0.0,26.0,32.0,0.0,0.0,1633.2058823529412,34,0.0,0.0,-14.6,5.0,0.0,0.0,-0.3,6.0,0.0,0.0,False,34,264,False
5533,2762,1994-07-05,111384,24,4641,1,19,monthly issuance,1993-03-20,3335,3335,False,11,male,1967-02-10,11,central Bohemia,75637,35,36,9,0,7,0.365,9622,0.52,0.04630009122519402,0.154,0.0007139363010166982,0.13999999999999996,19164.74909090909,-10327.241237113401,344.2026315789474,-61700.0,49388.0,0.3618421052631579,152,65097.22434210526,500.0,141386.0,26285.863067554485,False,False,39,0.0,16.0,69.0,28.0,0.0,1343.7314814814815,108,-6892.0,14.0,-14.6,14.0,0.0,0.0,0.0,0.0,0.0,0.0,False,27,472,False
5549,2824,1994-07-16,50460,60,841,1,11,monthly issuance,1993-10-20,3414,3414,False,11,female,1947-10-17,11,central Bohemia,75637,35,36,9,0,7,0.365,9622,0.52,0.04630009122519402,0.154,0.0007139363010166982,0.13999999999999996,8327.073684210525,-4861.808333333333,965.8372093023256,-15000.0,22927.5,0.4418604651162791,43,37570.62790697674,800.0,51971.4,10371.123781863109,False,False,11,0.0,8.0,19.0,5.0,0.0,2960.3846153846152,26,-7289.0,5.0,-14.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False,46,269,True
7176,10663,1995-10-28,260028,36,7223,1,11,monthly issuance,1993-12-08,12805,13113,False,11,male,1976-11-25,11,central Bohemia,75637,35,36,9,0,7,0.365,9622,0.52,0.04630009122519402,0.154,0.0007139363010166982,0.13999999999999996,22177.26170212766,-8530.528070175438,433.8577639751553,-51700.0,65008.0,0.2919254658385093,161,50676.8198757764,200.0,124900.7,20993.62804538802,False,False,4,22.0,21.0,79.0,35.0,0.0,1440.0857142857142,105,-4782.0,18.0,-14.6,17.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18,689,True
5805,4081,1995-11-28,137904,24,5746,-1,11,monthly issuance,1995-07-22,4918,4918,False,11,male,1968-05-06,11,central Bohemia,75637,35,36,9,0,7,0.365,9622,0.52,0.04630009122519402,0.154,0.0007139363010166982,0.13999999999999996,6195.533333333334,-6866.666666666667,2929.9833333333336,-9000.0,11878.0,0.75,12,26886.191666666666,600.0,43259.7,11982.10175488715,False,False,6,0.0,3.0,3.0,0.0,0.0,3879.1111111111113,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,27,129,True
7097,10266,1993-12-23,75624,24,3151,-1,54,monthly issuance,1993-06-10,12317,12625,False,54,male,1958-12-07,54,south Moravia,387570,0,0,0,1,1,1.0,9897,1.78,0.04827128002683386,0.14,-6.450447661067678e-05,0.3599999999999999,11677.0,-16650.0,1824.1304347826087,-31100.0,49887.0,0.6521739130434783,23,50009.90869565217,400.0,89754.8,20688.41804888367,False,False,6,0.0,9.0,8.0,0.0,0.0,4129.076923076923,13,-13500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,35,196,True
5126,790,1994-07-24,208128,48,4336,-1,54,monthly issuance,1993-05-11,946,946,False,54,male,1951-08-06,54,south Moravia,387570,0,0,0,1,1,1.0,9897,1.78,0.04827128002683386,0.14,-6.450447661067678e-05,0.3599999999999999,11823.668965517241,-7468.908571428571,1273.040625,-36500.0,47493.0,0.453125,64,36369.975,-1069.7,96064.0,22812.186440376034,True,False,16,0.0,13.0,35.0,0.0,0.0,1855.046511627907,43,0.0,0.0,-14.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,42,439,True
5754,3834,1994-09-28,23052,12,1921,1,54,monthly issuance,1993-01-19,4620,4620,True,54,female,1940-11-01,54,south Moravia,387570,0,0,0,1,1,1.0,9897,1.78,0.04827128002683386,0.14,-6.450447661067678e-05,0.3599999999999999,6742.349999999999,-2399.1951219512193,166.85263157894735,-24000.0,20812.0,0.2807017543859649,171,23771.966081871346,700.0,54321.8,8912.019358254425,False,False,29,0.0,19.0,62.0,61.0,0.0,1134.3364485981308,107,-3114.0,15.0,-14.6,15.0,-3189.0,15.0,0.0,0.0,0.0,0.0,False,53,617,True
5044,344,1994-12-21,100980,60,1683,1,54,monthly issuance,1993-12-01,421,421,False,54,male,1965-07-31,54,south Moravia,387570,0,0,0,1,1,1.0,9897,1.78,0.04827128002683386,0.14,-6.450447661067678e-05,0.3599999999999999,7692.8,-3734.13488372093,673.3971428571429,-22900.0,20922.0,0.38571428571428573,70,35614.74428571429,600.0,53376.7,9576.327716908689,False,False,15,0.0,12.0,34.0,9.0,0.0,2152.3414634146343,41,-4739.0,9.0,-14.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,29,385,True
6985,9731,1995-11-22,113796,36,3161,1,54,issuance after transaction,1994-12-01,11670,11978,True,54,male,1971-10-09,54,south Moravia,387570,0,0,0,1,1,1.0,9897,1.78,0.04827128002683386,0.14,-6.450447661067678e-05,0.3599999999999999,9973.764000000001,-4580.63829787234,472.9736111111112,-21074.0,28446.0,0.3472222222222222,72,36840.57361111111,500.0,58022.1,11410.835423144199,False,False,2,12.0,11.0,31.0,16.0,0.0,1584.304347826087,46,-4967.0,8.0,-100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,24,356,True
6659,8092,1996-02-20,56100,60,935,1,54,monthly issuance,1995-01-11,9687,9995,False,54,male,1958-07-07,54,south Moravia,387570,0,0,0,1,1,1.0,9897,1.78,0.04827128002683386,0.14,-6.450447661067678e-05,0.3599999999999999,4958.146428571429,-3085.52,226.57794117647063,-10700.0,13986.0,0.4117647058823529,68,20158.001470588235,1000.0,45346.1,8426.832211799325,False,False,16,0.0,12.0,31.0,9.0,0.0,1807.076923076923,39,-6216.0,9.0,-14.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,37,405,True
6019,5033,1996-07-25,11400,12,950,1,54,monthly issuance,1995-08-03,6077,6077,False,54,female,1980-04-30,54,south Moravia,387570,0,0,0,1,1,1.0,9897,1.78,0.04827128002683386,0.14,-6.450447661067678e-05,0.3599999999999999,3711.3310344827587,-1662.6708333333333,361.30389610389614,-6700.0,10734.0,0.37662337662337664,77,27533.66363636364,300.0,39514.1,6234.415407995346,False,False,18,0.0,11.0,25.0,23.0,0.0,1368.6046511627908,43,-1820.0,8.0,-14.6,7.0,-2196.0,8.0,0.0,0.0,0.0,0.0,False,16,357,True
6011,4981,1996-11-28,179328,48,3736,1,54,monthly issuance,1996-01-22,6015,6015,False,54,male,1973-11-21,54,south Moravia,387570,0,0,0,1,1,1.0,9897,1.78,0.04827128002683386,0.14,-6.450447661067678e-05,0.3599999999999999,11922.27619047619,-6912.677419354839,693.7461538461539,-23040.0,34960.0,0.40384615384615385,52,44093.971153846156,200.0,81614.7,14278.225737036766,False,False,12,0.0,9.0,25.0,6.0,0.0,2008.84375,32,-4930.0,6.0,-14.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,23,311,True
5170,1071,1994-01-20,253200,60,4220,1,68,weekly issuance,1993-05-10,1286,1286,False,52,female,1950-03-13,52,east Bohemia,139012,59,41,8,3,10,0.619,8363,3.005,0.01928970160849423,0.108,0.0016905015394354445,0.9700000000000002,13560.890476190476,-10181.4,1979.2853658536587,-42600.0,46304.0,0.5121951219512195,41,47302.546341463414,800.0,104417.9,26552.739504598183,False,False,13,0.0,8.0,20.0,0.0,0.0,2842.3928571428573,28,0.0,0.0,-30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,43,255,False
5519,2694,1994-03-08,91632,12,7636,1,7,monthly issuance,1993-03-08,3251,3251,True,52,female,1962-12-28,52,east Bohemia,139012,59,41,8,3,10,0.619,8363,3.005,0.01928970160849423,0.108,0.0016905015394354445,0.9700000000000002,8784.244444444445,-4746.8093023255815,472.3114285714286,-18300.0,26378.0,0.38571428571428573,70,40976.94285714286,700.0,64577.8,10641.422753595749,False,False,15,0.0,12.0,35.0,8.0,0.0,1413.4761904761904,42,-3532.0,8.0,-14.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,31,365,False
5450,2345,1994-12-11,199680,60,3328,1,5,monthly issuance,1993-10-25,2834,2834,False,52,male,1949-05-23,52,east Bohemia,139012,59,41,8,3,10,0.619,8363,3.005,0.01928970160849423,0.108,0.0016905015394354445,0.9700000000000002,10072.949999999999,-5698.226086956522,269.24594594594606,-22637.0,29954.0,0.3783783783783784,74,33658.61756756757,500.0,62238.8,11909.168772706618,False,False,2,13.0,13.0,37.0,9.0,0.0,1183.4418604651162,43,-3612.0,9.0,-14.600000000000001,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False,45,412,False
5804,4079,1995-04-05,158976,48,3312,1,52,monthly issuance,1993-11-03,4916,4916,False,52,male,1939-01-09,52,east Bohemia,139012,59,41,8,3,10,0.619,8363,3.005,0.01928970160849423,0.108,0.0016905015394354445,0.9700000000000002,13041.75,-6339.340384615385,121.02307692307694,-37300.0,48358.0,0.3333333333333333,156,49916.09102564103,600.0,130293.2,23319.33818504641,False,False,36,0.0,16.0,62.0,42.0,0.0,922.9081632653061,98,-5009.0,14.0,-14.6,14.0,-321.0,14.0,0.0,0.0,0.0,0.0,False,56,518,True
6578,7765,1995-12-11,27984,12,2332,1,52,weekly issuance,1994-07-10,9298,9606,False,52,male,1949-02-16,52,east Bohemia,139012,59,41,8,3,10,0.619,8363,3.005,0.01928970160849423,0.108,0.0016905015394354445,0.9700000000000002,9539.813333333334,-5822.04347826087,241.8473684210526,-25700.0,47513.0,0.39473684210526316,76,30639.86315789474,500.0,82352.4,16237.333801572568,False,False,14,0.0,16.0,36.0,10.0,0.0,2390.3414634146343,41,-8217.0,10.0,-30.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False,46,519,True
6175,5735,1996-02-21,290700,60,4845,-1,52,monthly issuance,1995-01-25,6936,6936,False,52,female,1959-02-27,52,east Bohemia,139012,59,41,8,3,10,0.619,8363,3.005,0.01928970160849423,0.108,0.0016905015394354445,0.9700000000000002,17131.333333333332,-12205.881034482758,115.74900000000004,-56400.0,49763.0,0.42,100,59647.424000000006,-2825.2,129626.3,31590.330595889613,True,False,29,0.0,13.0,58.0,0.0,0.0,118.64864864864865,74,0.0,0.0,-14.6,12.0,0.0,0.0,-9.9,1.0,0.0,0.0,False,37,392,True
6992,9790,1996-07-27,133968,48,2791,1,52,monthly issuance,1995-11-09,11742,12050,True,52,male,1943-05-30,52,east Bohemia,139012,59,41,8,3,10,0.619,8363,3.005,0.01928970160849423,0.108,0.0016905015394354445,0.9700000000000002,17825.64347826087,-6701.075,439.6151898734178,-60800.0,49512.0,0.2911392405063291,79,46772.315189873414,200.0,117458.5,22590.104308053575,False,False,15,0.0,8.0,32.0,24.0,0.0,2648.5625,48,-9210.0,8.0,-14.6,7.0,-2488.0,8.0,0.0,0.0,0.0,0.0,True,53,261,True
5988,4851,1996-08-22,141648,24,5902,1,52,monthly issuance,1996-02-04,5858,5858,True,52,male,1952-07-17,52,east Bohemia,139012,59,41,8,3,10,0.619,8363,3.005,0.01928970160849423,0.108,0.0016905015394354445,0.9700000000000002,13177.707692307693,-16520.0,4928.344444444444,-34600.0,42127.0,0.7222222222222222,18,45100.42222222222,200.0,123310.1,32279.92216277436,False,False,8,0.0,5.0,5.0,0.0,0.0,6765.923076923077,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,44,200,True
6599,7859,1996-11-19,72120,12,6010,1,52,monthly issuance,1995-03-14,9409,9717,True,52,female,1952-11-10,52,east Bohemia,139012,59,41,8,3,10,0.619,8363,3.005,0.01928970160849423,0.108,0.0016905015394354445,0.9700000000000002,19563.4225,-11030.725806451614,966.9794117647058,-50700.0,54092.0,0.39215686274509803,102,75686.06568627451,1000.0,109338.9,20598.00230804139,False,False,1,20.0,19.0,62.0,0.0,0.0,1362.1617647058824,68,0.0,0.0,-14.6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,False,44,616,True
6721,8475,1994-01-21,21072,24,878,1,4,monthly issuance,1993-09-08,10151,10459,False,17,female,1964-08-09,17,south Bohemia,74062,99,15,4,2,7,0.614,8114,2.5,0.014744403337744053,0.119,0.0024033917528557157,0.2400000000000002,3012.853846153846,-4150.0,2057.806666666667,-5700.0,9738.0,0.8666666666666667,15,21575.686666666665,1100.0,33467.0,9070.837344626276,False,False,7,0.0,6.0,2.0,0.0,0.0,3379.3333333333335,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,29,135,False
5877,4414,1995-02-23,97224,24,4051,1,24,monthly issuance,1993-09-10,5320,5320,True,17,female,1951-04-07,17,south Bohemia,74062,99,15,4,2,7,0.614,8114,2.5,0.014744403337744053,0.119,0.0024033917528557157,0.2400000000000002,5482.85238095238,-3011.4314285714286,173.92499999999998,-11700.0,16257.0,0.375,112,22360.536607142858,1000.0,43393.0,7476.937792262856,False,False,26,0.0,16.0,44.0,26.0,0.0,937.830985915493,71,-3716.0,13.0,-14.6,12.0,0.0,0.0,0.0,0.0,0.0,0.0,False,43,531,False
6751,8680,1996-07-14,85716,36,2381,1,17,monthly issuance,1996-02-12,10394,10702,True,17,male,1938-05-03,17,south Bohemia,74062,99,15,4,2,7,0.614,8114,2.5,0.014744403337744053,0.119,0.0024033917528557157,0.2400000000000002,5781.133333333333,-12550.0,1921.9473684210527,-15900.0,21430.0,0.7894736842105263,19,31337.257894736842,800.0,52782.7,12288.06300721313,False,False,2,5.0,8.0,4.0,0.0,0.0,3252.5454545454545,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,58,153,True
7259,11111,1994-01-31,108144,36,3004,1,1,monthly issuance,1993-05-20,13349,13657,True,59,female,1963-05-12,59,south Moravia,108871,41,29,7,2,6,0.621,8444,3.3550000000000004,0.022503697035941617,0.106,-0.0026637029144583957,0.22999999999999998,16822.82608695652,-11406.3625,398.570909090909,-60600.0,45740.0,0.41818181818181815,55,54652.89818181818,900.0,123863.4,25585.472260311017,False,False,15,0.0,8.0,26.0,6.0,0.0,1394.8857142857144,35,-4736.0,6.0,-14.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30,256,False
5624,3166,1995-01-03,177744,48,3703,-1,71,monthly issuance,1993-08-10,3829,3829,False,59,male,1972-03-13,59,south Moravia,108871,41,29,7,2,6,0.621,8444,3.3550000000000004,0.022503697035941617,0.106,-0.0026637029144583957,0.22999999999999998,9073.402777777777,-5295.1169491525425,149.79578947368424,-26000.0,45056.0,0.37894736842105264,95,26746.525263157895,-2485.5,89733.5,21147.08070284783,True,False,21,0.0,15.0,59.0,0.0,0.0,197.59375,64,0.0,0.0,-14.6,14.0,0.0,0.0,-11.25,2.0,0.0,0.0,False,22,511,False
7246,11054,1996-08-20,148920,60,2482,1,59,weekly issuance,1996-02-01,13282,13590,False,59,male,1977-08-03,59,south Moravia,108871,41,29,7,2,6,0.621,8444,3.3550000000000004,0.022503697035941617,0.106,-0.0026637029144583957,0.22999999999999998,8064.787499999999,-7583.866666666667,492.85806451612893,-22780.0,22338.0,0.5161290322580645,31,32435.31935483871,400.0,63289.9,15220.65126336407,False,False,3,7.0,6.0,12.0,3.0,0.0,2450.5,20,-11506.0,3.0,-30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,19,201,True
5606,3084,1996-08-28,253512,36,7042,-1,59,weekly issuance,1996-01-28,3730,3730,False,59,female,1945-08-07,59,south Moravia,108871,41,29,7,2,6,0.621,8444,3.3550000000000004,0.022503697035941617,0.106,-0.0026637029144583957,0.22999999999999998,12261.32142857143,-10556.0,459.25862068965506,-30200.0,40419.0,0.4827586206896552,29,37095.84482758621,300.0,111044.2,24704.38501837544,False,False,8,0.0,6.0,15.0,0.0,0.0,1705.6842105263158,19,-9900.0,2.0,-30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,51,213,True
5285,1603,1994-02-06,78936,12,6578,1,1,monthly issuance,1993-05-09,1944,1944,False,31,female,1957-01-22,31,west Bohemia,51313,34,12,3,1,4,0.5920000000000001,8930,3.8600000000000003,0.027088651998518894,0.108,0.0024165416171340595,0.6800000000000002,3975.2083333333335,-2622.3703703703704,482.37254901960785,-6300.0,11416.0,0.47058823529411764,51,25900.31960784314,900.0,40560.3,7684.869705311071,False,False,15,0.0,9.0,18.0,9.0,0.0,1003.4545454545455,33,-2359.0,4.0,-14.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,37,273,False
6512,7454,1994-05-26,63312,48,1319,1,4,monthly issuance,1993-04-19,8928,9236,False,31,female,1956-05-07,31,west Bohemia,51313,34,12,3,1,4,0.5920000000000001,8930,3.8600000000000003,0.027088651998518894,0.108,0.0024165416171340595,0.6800000000000002,2763.92,-1450.7191489361703,348.21219512195125,-4600.0,10500.0,0.4268292682926829,82,22551.77926829268,500.0,31462.9,5522.432869014776,False,False,23,0.0,12.0,30.0,17.0,0.0,851.9444444444445,54,-2306.0,8.0,-14.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,38,402,False
6647,8051,1994-06-01,208320,48,4340,1,1,weekly issuance,1993-02-07,9637,9945,True,31,female,1968-04-14,31,west Bohemia,51313,34,12,3,1,4,0.5920000000000001,8930,3.8600000000000003,0.027088651998518894,0.108,0.0024165416171340595,0.6800000000000002,12819.854545454546,-7286.0,519.8023529411765,-29700.0,39060.0,0.38823529411764707,85,43944.88941176471,200.0,82981.9,16039.860835602089,False,False,3,15.0,15.0,52.0,0.0,0.0,706.7457627118644,59,0.0,0.0,-30.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,False,26,479,False
6686,8260,1994-08-25,224604,36,6239,1,31,monthly issuance,1993-03-24,9890,10198,True,31,male,1976-05-24,31,west Bohemia,51313,34,12,3,1,4,0.5920000000000001,8930,3.8600000000000003,0.027088651998518894,0.108,0.0024165416171340595,0.6800000000000002,20475.04411764706,-11116.342372881356,433.19677419354844,-40000.0,56152.0,0.3655913978494624,93,57496.98924731183,200.0,109178.4,21234.856010411902,False,False,1,17.0,16.0,59.0,0.0,0.0,570.1076923076923,65,0.0,0.0,-14.6,12.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18,519,True
5269,1527,1994-11-19,164052,36,4557,-1,31,issuance after transaction,1993-11-17,1851,1851,False,31,female,1975-09-12,31,west Bohemia,51313,34,12,3,1,4,0.5920000000000001,8930,3.8600000000000003,0.027088651998518894,0.108,0.0024165416171340595,0.6800000000000002,14078.810714285715,-10091.767567567567,320.1738461538462,-41400.0,48181.0,0.4307692307692308,65,41752.161538461536,-2564.7,112045.6,30609.38988808058,True,False,16,0.0,12.0,37.0,0.0,0.0,472.0952380952381,42,0.0,0.0,-100.0,10.0,0.0,0.0,-0.4,1.0,0.0,0.0,False,19,367,True
7192,10738,1994-12-21,115992,36,3222,1,45,weekly issuance,1993-04-17,12893,13201,False,31,male,1937-05-17,31,west Bohemia,51313,34,12,3,1,4,0.5920000000000001,8930,3.8600000000000003,0.027088651998518894,0.108,0.0024165416171340595,0.6800000000000002,8683.641304347826,-4812.074074074074,76.13779527559049,-60600.0,46194.0,0.36220472440944884,127,25666.407086614174,200.0,107692.0,17591.055950194852,False,False,26,0.0,20.0,49.0,32.0,0.0,149.05333333333334,75,-186.0,16.0,-30.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,False,57,613,False
5413,2227,1995-12-12,92976,24,3874,1,31,weekly issuance,1994-05-22,2698,2698,True,31,female,1970-10-07,31,west Bohemia,51313,34,12,3,1,4,0.5920000000000001,8930,3.8600000000000003,0.027088651998518894,0.108,0.0024165416171340595,0.6800000000000002,13338.338,-10938.728813559323,197.54036697247713,-45500.0,48996.0,0.45871559633027525,109,50436.46605504587,300.0,122342.1,26490.316135252076,False,False,34,0.0,16.0,48.0,11.0,0.0,2338.2957746478874,71,-13386.0,11.0,-30.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,False,25,569,True
6949,9583,1995-12-12,104712,24,4363,1,31,weekly issuance,1994-05-22,11486,11794,True,31,female,1970-10-07,31,west Bohemia,51313,34,12,3,1,4,0.5920000000000001,8930,3.8600000000000003,0.027088651998518894,0.108,0.0024165416171340595,0.6800000000000002,13282.386,-10931.103448275862,278.84537037037035,-44800.0,48996.0,0.46296296296296297,108,52379.128703703704,300.0,119752.3,25655.51365409269,False,False,34,0.0,16.0,47.0,11.0,0.0,2494.285714285714,70,-13386.0,11.0,-30.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,False,25,569,True
6303,6400,1996-02-12,72408,24,3017,-1,31,issuance after transaction,1995-10-09,7727,7727,False,31,female,1958-06-13,31,west Bohemia,51313,34,12,3,1,4,0.5920000000000001,8930,3.8600000000000003,0.027088651998518894,0.108,0.0024165416171340595,0.6800000000000002,12129.322222222221,-18200.0,2797.223076923077,-32700.0,49634.0,0.6923076923076923,13,45099.26153846154,700.0,83619.5,19929.621714110985,False,False,5,0.0,4.0,4.0,0.0,0.0,3958.222222222222,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,37,126,True
5312,1772,1996-03-13,202788,36,5633,1,31,weekly issuance,1995-02-20,2148,2148,False,31,female,1953-07-20,31,west Bohemia,51313,34,12,3,1,4,0.5920000000000001,8930,3.8600000000000003,0.027088651998518894,0.108,0.0024165416171340595,0.6800000000000002,26091.911538461536,-11259.735849056604,1033.2113924050632,-45200.0,72298.0,0.3291139240506329,79,57124.26835443038,1100.0,139880.9,23297.66357464454,False,False,1,13.0,12.0,44.0,9.0,0.0,3746.1,50,-11994.0,9.0,-30.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,42,387,True
5388,2153,1996-11-28,61560,12,5130,1,31,weekly issuance,1996-01-07,2606,2606,False,31,male,1943-01-04,31,west Bohemia,51313,34,12,3,1,4,0.5920000000000001,8930,3.8600000000000003,0.027088651998518894,0.108,0.0024165416171340595,0.6800000000000002,16171.554545454546,-6851.489795918367,282.4112676056338,-30200.0,46166.0,0.30985915492957744,71,32967.71267605634,200.0,73559.9,17762.224670277326,False,False,1,11.0,10.0,29.0,20.0,0.0,1049.7619047619048,42,-1737.0,7.0,-30.0,6.0,-2223.0,6.0,0.0,0.0,0.0,0.0,False,53,326,True
6087,5313,1994-02-27,300660,60,5011,1,40,monthly issuance,1993-04-29,6417,6417,False,40,male,1950-01-07,40,north Bohemia,128118,9,16,6,3,8,0.853,9317,6.78,0.053938556643094646,0.097,-0.0006010084453394527,0.5800000000000001,14927.625,-7722.476190476191,513.9242424242424,-48900.0,44519.0,0.36363636363636365,66,45854.89090909091,800.0,135175.2,30520.960807281426,False,False,15,0.0,9.0,27.0,15.0,0.0,1581.9761904761904,42,-5791.0,5.0,-14.6,5.0,-958.0,5.0,0.0,0.0,0.0,0.0,False,44,304,True
5131,816,1995-01-08,48624,24,2026,1,52,monthly issuance,1993-08-05,980,980,False,40,male,1961-09-30,40,north Bohemia,128118,9,16,6,3,8,0.853,9317,6.78,0.053938556643094646,0.097,-0.0006010084453394527,0.5800000000000001,15032.102040816326,-10126.164705882353,410.2034188034189,-52900.0,41561.0,0.4188034188034188,117,63857.236752136756,200.0,134187.4,25825.858181660515,False,False,32,0.0,17.0,56.0,12.0,0.0,1292.7368421052631,76,-4514.0,12.0,-14.6,12.0,0.0,0.0,0.0,0.0,0.0,0.0,False,33,521,False
6810,9006,1996-06-08,186384,48,3883,1,40,weekly issuance,1994-09-02,10785,11093,False,40,male,1959-01-29,40,north Bohemia,128118,9,16,6,3,8,0.853,9317,6.78,0.053938556643094646,0.097,-0.0006010084453394527,0.5800000000000001,13975.69512195122,-10416.694444444445,110.54736842105261,-60600.0,49424.0,0.43157894736842106,190,61578.30157894737,700.0,129557.3,27339.88746857486,False,False,40,0.0,42.0,89.0,19.0,0.0,903.8990825688073,109,-4541.0,19.0,-30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,False,37,645,True
