loan_id,amount,duration,payments,status,frequency,has_disponent,gender,ratio_of_urban_inhabitants,average_salary,unemployment_rate,avg_commited_crimes,ratio_entrepreneurs,criminality_growth,unemployment_growth,avg_amount_credit,avg_amount_withdrawal,avg_amount_total,min_amount,max_amount,credit_ratio,num_trans,avg_balance,min_balance,max_balance,std_balance,negative_balance,last_balance_negative,has_card,age_at_loan,days_between,same_district,age
5886,192744,36,5354,0,1,1,1,0.40700000000000003,8544,1.5750000000000002,0.019304953050354182,0.109,0.0012835648783702158,0.5700000000000001,16504.253846153846,-14365.861538461539,1069.1961538461542,-34100.0,49871.0,0.5,26,62590.42307692308,200.0,128778.8,28733.343188251627,0,0,0,32,137,1,58
6944,46176,48,962,0,1,0,1,0.40700000000000003,8544,1.5750000000000002,0.019304953050354182,0.109,0.0012835648783702158,0.5700000000000001,8385.281818181818,-8918.833333333334,2277.94705882353,-13400.0,18109.0,0.6470588235294118,17,33613.105882352946,1000.0,54705.1,13279.637852717908,0,0,0,30,161,1,56
5209,182640,48,3805,0,1,0,0,0.40700000000000003,8544,1.5750000000000002,0.019304953050354182,0.109,0.0012835648783702158,0.5700000000000001,11558.89411764706,-7504.4695652173905,597.46,-23900.0,34246.0,0.425,40,37802.229999999996,600.0,64411.8,14199.381522847558,0,0,0,54,242,1,80
6202,65184,12,5432,0,1,0,1,0.41700000000000004,8980,2.08,0.03746411101658868,0.111,-0.00014621437686091024,0.26,17495.916666666668,-8786.192307692309,829.2134146341464,-39900.0,48891.0,0.36585365853658536,82,47426.55,900.0,102410.3,18172.768250468802,0,0,0,36,448,0,65
6296,270384,48,5633,0,1,0,1,0.41700000000000004,8980,2.08,0.03746411101658868,0.111,-0.00014621437686091024,0.26,17764.690625,-9284.272727272728,664.771264367816,-30800.0,50696.0,0.367816091954023,87,47654.244827586204,700.0,91294.4,18202.53979303858,0,0,0,34,437,1,60
6072,193968,36,5388,0,0,0,1,0.626,8994,4.295,0.041747375310673,0.11,-0.0020519896339144354,0.9900000000000002,14309.0,-22822.222222222223,2785.5172413793102,-54200.0,41783.0,0.6896551724137931,29,63579.21724137931,800.0,120567.3,30034.313435862332,0,0,0,21,197,1,50
7198,45768,12,3814,0,2,0,0,0.626,8994,4.295,0.041747375310673,0.11,-0.0020519896339144354,0.9900000000000002,4701.254545454546,-9800.0,2015.837037037037,-23900.0,36574.0,0.8148148148148148,27,32555.818518518518,800.0,78327.5,14361.643030576995,0,0,0,17,274,0,45
6358,137880,60,2298,1,2,0,1,0.626,8994,4.295,0.041747375310673,0.11,-0.0020519896339144354,0.9900000000000002,7317.181578947369,-5060.509803921569,224.34719101123596,-20848.0,20684.0,0.42696629213483145,89,24523.073033707864,200.0,52658.4,11727.066048624869,0,0,0,31,486,0,59
5145,309552,48,6449,0,1,0,1,0.626,8994,4.295,0.041747375310673,0.11,-0.0020519896339144354,0.9900000000000002,20681.70625,-14689.884210526316,1479.9857142857143,-50600.0,58041.0,0.45714285714285713,35,56105.5,700.0,121713.2,21979.384405419012,0,0,0,60,241,1,87
7243,217152,36,6032,0,1,0,1,0.626,8994,4.295,0.041747375310673,0.11,-0.0020519896339144354,0.9900000000000002,18197.285714285714,-9440.655555555555,741.7438596491227,-34200.0,54286.0,0.3684210526315789,57,49107.066666666666,400.0,109774.3,18394.513784863888,0,0,1,21,309,1,48
6540,309600,48,6450,0,2,0,1,0.626,8994,4.295,0.041747375310673,0.11,-0.0020519896339144354,0.9900000000000002,21228.227272727272,-12692.14705882353,633.7142857142857,-34700.0,58052.0,0.39285714285714285,56,58185.58928571428,400.0,112363.1,20963.728475446504,0,0,0,20,348,1,47
5706,161496,36,4486,0,2,0,1,0.626,8994,4.295,0.041747375310673,0.11,-0.0020519896339144354,0.9900000000000002,8837.951923076924,-5515.410256410257,225.93461538461537,-64900.0,42094.0,0.4,130,33219.9,500.0,113865.5,19260.546243938243,0,0,0,24,633,1,51
5136,187104,24,7796,0,1,0,0,0.626,8994,4.295,0.041747375310673,0.11,-0.0020519896339144354,0.9900000000000002,18044.1875,-22425.466666666667,3475.1119999999996,-49500.0,43502.0,0.64,25,66292.372,300.0,137193.5,34581.40134837078,0,0,0,19,141,1,45
6865,29448,12,2454,1,1,0,1,0.626,8994,4.295,0.041747375310673,0.11,-0.0020519896339144354,0.9900000000000002,7487.844444444445,-11800.0,3980.9636363636364,-13900.0,22090.0,0.8181818181818182,11,28977.436363636363,800.0,43790.6,11482.495155433136,0,0,0,48,119,1,75
6818,155616,48,3242,0,1,1,0,0.626,8994,4.295,0.041747375310673,0.11,-0.0020519896339144354,0.9900000000000002,6448.582857142857,-3830.458823529412,352.8720930232558,-36960.0,26388.0,0.4069767441860465,172,44197.50988372093,200.0,75294.1,11044.494392196431,0,0,0,25,691,1,51
5130,24312,12,2026,0,1,0,0,0.569,8427,1.33,0.020158414155071275,0.107,0.00041519839030777913,0.41999999999999993,5601.632432432432,-4360.941463414634,364.89487179487185,-24322.0,18231.0,0.47435897435897434,78,29380.839743589742,1100.0,48277.9,7695.862800862465,0,0,0,38,455,1,67
5390,170256,24,7094,0,1,0,0,0.569,8427,1.33,0.020158414155071275,0.107,0.00041519839030777913,0.41999999999999993,11986.912903225806,-7136.769565217392,562.3753246753247,-29300.0,36552.0,0.4025974025974026,77,40091.18311688312,200.0,79869.8,13589.38398884065,0,0,0,29,448,1,57
6342,60156,36,1671,1,1,0,1,0.569,8427,1.33,0.020158414155071275,0.107,0.00041519839030777913,0.41999999999999993,18483.85769230769,-13795.58,1191.3017857142856,-53600.0,49767.0,0.4642857142857143,56,72667.63571428572,400.0,159712.8,34206.987415175485,0,0,0,19,230,1,46
4973,165960,24,6915,0,1,0,0,0.569,8427,1.33,0.020158414155071275,0.107,0.00041519839030777913,0.41999999999999993,21979.508108108108,-8972.186363636363,189.51520000000002,-41400.0,62235.0,0.296,125,52523.2448,700.0,107069.6,20955.646998372446,0,0,0,51,561,1,78
6354,22968,36,638,0,1,0,0,0.569,8427,1.33,0.020158414155071275,0.107,0.00041519839030777913,0.41999999999999993,4243.1,-3600.0,3530.090909090909,-3600.0,8200.0,0.9090909090909091,11,23324.936363636363,1000.0,38831.0,11195.573958245528,0,0,0,46,120,1,72
7233,115812,36,3217,0,1,0,1,0.569,8427,1.33,0.020158414155071275,0.107,0.00041519839030777913,0.41999999999999993,16554.986274509803,-10992.139726027397,337.72661290322566,-50800.0,49887.0,0.4112903225806452,124,56646.51612903226,1100.0,119527.2,21971.162852105062,0,0,0,43,585,1,69
5568,272520,60,4542,0,1,1,1,0.467,10124,0.55,0.04412275748229877,0.141,0.005494982841753182,-0.020000000000000018,13755.75294117647,-8753.708,357.26428571428573,-56700.0,42400.0,0.40476190476190477,84,44602.64166666666,1100.0,121891.4,24196.754530887032,0,0,0,54,333,1,83
6841,172080,48,3585,0,1,0,0,0.467,10124,0.55,0.04412275748229877,0.141,0.005494982841753182,-0.020000000000000018,10713.956,-12331.729411764705,1385.940476190476,-40100.0,45518.0,0.5952380952380952,42,60743.95714285715,200.0,119138.8,21110.31187474146,0,0,0,37,198,1,65
6157,98592,24,4108,0,0,0,0,0.467,10124,0.55,0.04412275748229877,0.141,0.005494982841753182,-0.020000000000000018,12494.761538461538,-9120.0,1687.380769230769,-24500.0,36975.0,0.5,26,54128.56538461538,900.0,78713.7,19656.29438137193,0,0,0,31,183,1,58
5591,155616,48,3242,0,1,0,0,0.467,10124,0.55,0.04412275748229877,0.141,0.005494982841753182,-0.020000000000000018,9343.175,-8931.7,814.8999999999997,-21800.0,29176.0,0.5333333333333333,30,39426.07,300.0,62153.6,13711.094458293303,0,0,0,37,228,1,63
6998,97632,12,8136,0,1,0,0,0.67,9104,1.79,0.022511538796481757,0.123,0.000532187678403824,0.5599999999999998,25763.21,-10531.866666666667,635.8492307692305,-54700.0,73224.0,0.3076923076923077,65,53379.12769230769,1100.0,119900.1,22871.826586869844,0,0,0,25,301,0,54
6545,191880,60,3198,0,1,0,1,0.67,9104,1.79,0.022511538796481757,0.123,0.000532187678403824,0.5599999999999998,16177.397142857144,-9378.611538461539,902.541379310345,-59200.0,46829.0,0.40229885057471265,87,53685.786206896555,400.0,128539.4,26747.651934377307,0,0,0,46,272,1,73
6501,30276,12,2523,1,1,0,0,0.67,9104,1.79,0.022511538796481757,0.123,0.000532187678403824,0.5599999999999998,4202.679310344827,-6436.023529411765,270.98478260869564,-18500.0,22708.0,0.6304347826086957,92,31318.872826086954,1000.0,58621.4,12216.3463270595,0,0,0,57,388,1,83
4961,30276,12,2523,1,1,0,0,0.67,9104,1.79,0.022511538796481757,0.123,0.000532187678403824,0.5599999999999998,5264.765217391305,-6656.611764705882,198.18,-18200.0,22708.0,0.575,80,25197.0925,715.0,58157.5,15039.248404932323,0,0,0,57,388,1,83
6580,196080,48,4085,0,1,0,1,0.855,8624,2.225,0.03475789016117778,0.102,0.003649092302588682,0.8700000000000001,14476.62,-7506.481481481482,1848.0297872340425,-35700.0,46888.0,0.425531914893617,47,49143.96595744681,900.0,97457.4,23182.39661204049,0,0,0,36,231,1,64
6729,74688,12,6224,0,1,1,0,0.855,8624,2.225,0.03475789016117778,0.102,0.003649092302588682,0.8700000000000001,13496.94693877551,-10038.368253968254,258.33214285714297,-38400.0,56019.0,0.4375,112,48484.62410714286,1100.0,104902.4,20930.650934412955,0,0,0,49,496,1,77
6316,76908,12,6409,1,1,0,0,0.674,9753,4.845,0.03714649783512239,0.109,0.004323083799777174,0.41000000000000014,15876.135714285712,-10865.153333333332,145.9656862745098,-52200.0,47434.0,0.4117647058823529,102,52890.40392156863,1100.0,126002.8,23250.780434566495,0,0,0,48,485,0,76
5151,189060,60,3151,0,0,0,0,0.674,9753,4.845,0.03714649783512239,0.109,0.004323083799777174,0.41000000000000014,21569.60714285714,-14564.3125,2298.1833333333334,-40300.0,60016.0,0.4666666666666667,30,72242.89666666667,200.0,101793.6,24683.06321415813,0,0,0,36,203,1,63
5938,402000,60,6700,0,1,0,1,0.674,9753,4.845,0.03714649783512239,0.109,0.004323083799777174,0.41000000000000014,3118.0344827586205,-2927.64,319.1111111111111,-9100.0,9500.0,0.5370370370370371,54,21568.935185185186,200.0,35650.8,7900.831741722059,0,0,0,16,315,1,42
6407,25944,24,1081,0,1,0,0,0.856,9832,3.9000000000000004,0.050214917825537296,0.114,-0.008209018120522545,1.1600000000000006,12249.336842105264,-9074.355555555556,1875.6486486486488,-29900.0,36289.5,0.5135135135135135,37,56927.45405405405,600.0,80155.2,17426.036797826957,0,0,0,34,260,1,62
7166,198240,24,8260,0,1,0,1,0.856,9832,3.9000000000000004,0.050214917825537296,0.114,-0.008209018120522545,1.1600000000000006,7095.2,-8540.6,2209.0125,-13000.0,19455.0,0.6875,16,30953.14375,300.0,51947.2,13022.421614480605,0,0,0,39,160,1,66
5002,104808,12,8734,0,1,1,1,0.483,8512,3.815,0.01728495136372306,0.102,-0.0011443829868395957,0.6100000000000003,9470.5,-4757.2555555555555,933.8466666666667,-16400.0,25970.0,0.4,30,38709.829999999994,500.0,57865.3,11517.175248212317,0,0,0,54,186,1,83
7137,151560,24,6315,0,1,0,1,0.483,8512,3.815,0.01728495136372306,0.102,-0.0011443829868395957,0.6100000000000003,19058.40769230769,-15095.746666666668,761.5392857142855,-37200.0,56835.0,0.4642857142857143,28,53976.29285714286,300.0,97912.7,22844.00616457968,0,0,0,41,194,1,69
5836,79632,24,3318,0,1,0,0,0.483,8512,3.815,0.01728495136372306,0.102,-0.0011443829868395957,0.6100000000000003,24446.25,-25786.0,5609.15625,-64300.0,66165.0,0.625,16,63494.2,900.0,119373.5,29061.53705517541,0,0,0,35,141,1,63
5970,465072,48,9689,0,1,1,1,0.483,8512,3.815,0.01728495136372306,0.102,-0.0011443829868395957,0.6100000000000003,12116.376315789474,-6511.843076923076,360.7038834951457,-42880.0,35163.0,0.36893203883495146,103,27778.74563106796,300.0,79557.6,13613.100566191757,0,0,0,47,541,1,74
6109,368880,60,6148,0,1,1,1,0.483,8512,3.815,0.01728495136372306,0.102,-0.0011443829868395957,0.6100000000000003,19070.65344827586,-8067.622580645161,580.839010989011,-64500.0,49781.0,0.31868131868131866,182,60030.743406593414,1100.0,151062.3,28681.80838333561,0,0,0,21,590,1,48
5918,300204,36,8339,0,1,0,1,0.48,8720,4.115,0.02278424737888536,0.116,-0.00048161823727725157,0.77,9277.392592592592,-4921.745454545454,477.92676056338024,-18300.0,28365.0,0.38028169014084506,71,34084.460563380286,300.0,57676.7,11447.547499735838,0,0,0,30,364,0,58
6150,83016,12,6918,0,1,0,1,0.48,8720,4.115,0.02278424737888536,0.116,-0.00048161823727725157,0.77,20124.31791044776,-9929.641860465117,343.90561224489795,-64400.0,48883.0,0.34183673469387754,196,67891.93520408163,700.0,136436.6,25921.044106424713,0,0,0,15,632,0,43
6223,61056,48,1272,0,1,0,0,0.48,8720,4.115,0.02278424737888536,0.116,-0.00048161823727725157,0.77,8584.58695652174,-3998.0536585365858,523.8328125,-13500.0,24372.0,0.359375,64,36039.0515625,900.0,55816.0,9064.78033824496,0,0,0,37,347,0,65
6642,77640,12,6470,0,2,0,1,0.43799999999999994,8561,0.97,0.016018306636155607,0.11,0.0014562096941959641,0.64,18776.677272727273,-10059.5,513.765,-35000.0,58227.0,0.36666666666666664,60,55570.305,700.0,117489.5,23174.95183686821,0,0,0,26,333,0,55
5923,64656,48,1347,0,1,1,1,0.43799999999999994,8561,0.97,0.016018306636155607,0.11,0.0014562096941959641,0.64,6738.766666666666,-5300.0,3729.0750000000003,-5700.0,13609.0,0.75,12,25896.466666666664,200.0,44749.0,11814.971181770212,0,0,0,49,124,1,75
6596,91584,24,3816,0,1,0,0,0.847,8705,6.68,0.03554048902277671,0.116,0.001562301441951905,1.8600000000000003,18390.37142857143,-12213.070588235294,1607.8387096774193,-30600.0,47906.0,0.45161290322580644,31,50765.41612903226,1000.0,83039.4,18234.74108903289,0,0,0,42,211,0,71
5445,46320,24,1930,0,1,0,1,0.847,8705,6.68,0.03554048902277671,0.116,0.001562301441951905,1.8600000000000003,15197.84375,-5430.335384615384,132.3196629213483,-61600.0,49053.0,0.2696629213483146,178,43657.81348314606,900.0,119892.5,20752.088935048898,0,0,0,17,544,1,43
5837,244560,60,4076,0,1,0,0,0.636,8757,3.665,0.021449378916126194,0.096,0.002372577040049833,0.5700000000000003,12456.16111111111,-8453.533333333333,507.76428571428585,-24600.0,36680.0,0.42857142857142855,42,38426.728571428575,1000.0,72512.5,15757.722747155978,0,0,0,26,258,0,55
6836,189300,60,3155,0,1,0,1,0.636,8757,3.665,0.021449378916126194,0.096,0.002372577040049833,0.5700000000000003,6502.74761904762,-4142.723333333333,240.70588235294122,-24960.0,28413.0,0.4117647058823529,102,32354.031372549023,800.0,61043.3,12250.079572479322,0,0,0,40,413,0,69
6043,20352,48,424,0,1,1,0,0.636,8757,3.665,0.021449378916126194,0.096,0.002372577040049833,0.5700000000000003,4421.572727272727,-2922.8076923076924,443.3666666666666,-9600.0,12549.0,0.4583333333333333,48,31814.41458333333,400.0,44427.9,9092.645216549368,0,0,0,47,283,1,74
6232,276660,36,7685,1,1,0,1,0.46,8772,4.835000000000001,0.024124232574936802,0.126,0.002439709481963003,0.29000000000000004,3712.366666666667,-3270.9857142857145,341.0931034482759,-9800.0,11600.0,0.5172413793103449,58,19256.894827586206,500.0,32720.4,6029.338312664938,0,0,0,45,314,1,73
5032,123696,48,2577,0,1,0,1,0.46,8772,4.835000000000001,0.024124232574936802,0.126,0.002439709481963003,0.29000000000000004,12984.854545454546,-6678.964102564103,412.90491803278684,-32100.0,48476.0,0.36065573770491804,61,49084.381967213114,300.0,89822.2,20572.457529737083,0,0,0,54,336,1,82
6888,39576,12,3298,0,1,0,0,0.81,9272,3.01,0.04209579470387786,0.118,0.0015705610234346742,0.4200000000000004,9203.384905660378,-7481.906451612904,207.83652173913046,-38400.0,49603.0,0.4608695652173913,115,48944.827826086956,300.0,103467.2,26896.8541402657,0,0,0,14,522,0,42
5337,162468,36,4513,0,1,1,0,0.81,9272,3.01,0.04209579470387786,0.118,0.0015705610234346742,0.4200000000000004,15043.88,-15160.0,4975.92,-34500.0,40614.0,0.6666666666666666,15,51279.55333333334,700.0,83862.8,24180.888923925817,0,0,0,38,148,1,65
5088,91152,24,3798,0,1,0,1,0.81,9272,3.01,0.04209579470387786,0.118,0.0015705610234346742,0.4200000000000004,12375.087096774194,-7483.673913043478,511.4116883116883,-26700.0,34184.0,0.4025974025974026,77,44829.54415584415,400.0,72327.7,13400.064096640634,0,0,1,53,465,1,80
5060,252060,60,4201,1,1,0,0,0.519,8441,3.9650000000000003,0.018668148911363574,0.115,0.0033712028777238504,1.0300000000000002,14985.173076923076,-9129.085714285715,1149.122950819672,-41700.0,49937.0,0.4262295081967213,61,57340.50819672131,900.0,106259.6,21418.913855883657,0,0,0,28,232,0,57
6594,189696,24,7904,1,1,0,0,0.519,8441,3.9650000000000003,0.018668148911363574,0.115,0.0033712028777238504,1.0300000000000002,4500.0,0.0,4500.0,600.0,11500.0,1.0,5,14900.0,600.0,22500.0,8889.038193190532,0,0,0,24,134,1,52
5887,192744,36,5354,0,1,1,0,0.519,8441,3.9650000000000003,0.018668148911363574,0.115,0.0033712028777238504,1.0300000000000002,9241.760606060607,-6417.6511627906975,381.8302631578949,-47700.0,41064.0,0.4342105263157895,76,37265.65526315789,700.0,121508.1,16917.161794126067,0,0,0,23,488,1,51
5495,89340,60,1489,0,1,1,0,0.519,8441,3.9650000000000003,0.018668148911363574,0.115,0.0033712028777238504,1.0300000000000002,6166.780000000001,-3408.875,943.6954545454545,-8200.0,17313.0,0.45454545454545453,44,39644.76363636364,500.0,54020.1,10748.387757632041,0,0,0,24,267,1,51
7013,89340,60,1489,0,1,1,0,0.519,8441,3.9650000000000003,0.018668148911363574,0.115,0.0033712028777238504,1.0300000000000002,6167.025,-3379.7083333333335,959.7159090909091,-8200.0,17313.0,0.45454545454545453,44,40005.48181818182,500.0,54628.1,10876.871704682686,0,0,0,24,267,1,51
7136,54396,36,1511,0,1,0,1,0.519,8441,3.9650000000000003,0.018668148911363574,0.115,0.0033712028777238504,1.0300000000000002,4458.814285714286,-2912.733333333333,1574.2956521739131,-5400.0,11244.0,0.6086956521739131,23,30293.708695652174,800.0,42308.8,10625.946392927808,0,0,0,57,191,1,83
6004,143904,24,5996,0,1,0,1,0.52,8187,5.140000000000001,0.02074379440399965,0.094,0.00010720307185529534,0.6200000000000001,14003.602127659575,-6737.315217391304,275.80071942446034,-60500.0,46108.0,0.3381294964028777,139,49727.45611510792,700.0,134571.2,23416.563215441554,0,0,0,43,518,0,71
6216,141240,24,5885,0,1,0,1,0.52,8187,5.140000000000001,0.02074379440399965,0.094,0.00010720307185529534,0.6200000000000001,18498.09259259259,-6047.690666666666,449.7225490196078,-43500.0,52968.0,0.2647058823529412,102,57219.57450980392,1000.0,107784.1,19476.293991224597,0,0,0,32,388,1,60
5900,135360,48,2820,0,1,0,1,0.52,8187,5.140000000000001,0.02074379440399965,0.094,0.00010720307185529534,0.6200000000000001,18854.3875,-12188.253333333334,712.5844155844156,-46400.0,48633.0,0.4155844155844156,77,64881.31428571429,200.0,146479.5,30587.603643206054,0,0,1,20,363,1,47
5395,299088,36,8308,1,1,0,0,0.631,8110,6.16,0.029810285326343184,0.109,-0.0015558111905255812,0.7800000000000002,17668.68043478261,-9916.3825,154.35476190476183,-59400.0,47189.0,0.36507936507936506,126,51992.85476190476,500.0,193909.9,33855.698025767204,0,0,0,27,419,1,56
7308,129408,24,5392,0,1,0,0,0.631,8110,6.16,0.029810285326343184,0.109,-0.0015558111905255812,0.7800000000000002,8811.758620689656,-2965.9153846153845,226.1644859813084,-16100.0,24212.0,0.27102803738317754,107,30869.781308411217,1000.0,56055.6,11709.142374755249,0,0,0,34,440,1,60
5595,82896,12,6908,0,1,1,1,0.608,8208,2.0749999999999997,0.024991742088921187,0.155,0.006117460527185043,0.3699999999999999,20655.870588235295,-7111.017391304347,381.6349206349206,-38600.0,62168.0,0.2698412698412698,126,57141.73095238096,900.0,107680.9,24685.92139144404,0,0,1,22,482,0,50
6474,63360,60,1056,0,1,1,1,0.608,8208,2.0749999999999997,0.024991742088921187,0.155,0.006117460527185043,0.3699999999999999,4125.163265306122,-2521.3942857142856,215.4235294117647,-7300.0,12138.0,0.4117647058823529,119,29108.363865546216,700.0,40733.8,6107.706916241164,0,0,0,39,638,1,67
6895,41904,12,3492,0,1,0,1,0.899,10177,7.1899999999999995,0.03501561038169223,0.081,0.0008059231850084271,1.12,7938.838095238095,-5761.775,274.15944055944055,-51700.0,48546.0,0.4405594405594406,143,36080.38671328671,900.0,129123.0,20303.817120135827,0,0,0,20,603,0,48
6306,36684,12,3057,0,1,0,0,0.899,10177,7.1899999999999995,0.03501561038169223,0.081,0.0008059231850084271,1.12,6311.736,-3739.9146666666666,280.74559999999997,-24480.0,18552.0,0.4,125,30229.797599999998,700.0,50774.2,7937.353315967115,0,0,0,16,631,0,44
6694,134784,24,5616,0,1,0,0,0.899,10177,7.1899999999999995,0.03501561038169223,0.081,0.0008059231850084271,1.12,8822.476666666666,-9938.224,294.8854545454546,-58800.0,43785.0,0.5454545454545454,55,44005.112727272724,900.0,112839.2,25288.200975246633,0,0,0,54,288,1,82
7263,89880,24,3745,0,2,0,1,0.899,10177,7.1899999999999995,0.03501561038169223,0.081,0.0008059231850084271,1.12,16579.96153846154,-11028.75,1347.5689655172414,-47100.0,46981.0,0.4482758620689655,29,62571.28275862069,800.0,116004.2,27471.97500043153,0,0,0,32,154,1,59
6816,100224,48,2088,1,1,0,0,0.899,10177,7.1899999999999995,0.03501561038169223,0.081,0.0008059231850084271,1.12,4005.8066666666664,-9566.666666666666,1743.7277777777776,-15100.0,18792.0,0.8333333333333334,18,28124.933333333334,700.0,46487.1,9838.648370404879,0,0,0,39,125,1,65
5452,49440,60,824,0,1,0,0,0.899,10177,7.1899999999999995,0.03501561038169223,0.081,0.0008059231850084271,1.12,10568.796774193548,-3577.3544303797466,409.2881818181818,-20000.0,30378.0,0.2818181818181818,110,47798.865454545456,300.0,74419.8,12804.463916870107,0,0,0,29,464,1,56
6190,123600,60,2060,0,1,1,1,0.899,10177,7.1899999999999995,0.03501561038169223,0.081,0.0008059231850084271,1.12,11561.24,-7438.593103448276,316.4408163265305,-43300.0,47109.0,0.40816326530612246,49,39514.67755102041,300.0,105255.7,23277.873093332153,0,0,0,28,297,1,55
6921,86184,12,7182,0,1,0,0,0.899,10177,7.1899999999999995,0.03501561038169223,0.081,0.0008059231850084271,1.12,23035.90625,-12516.030769230769,1027.564285714286,-50500.0,64642.0,0.38095238095238093,42,59935.271428571425,300.0,128146.0,24799.97403787278,0,0,0,55,237,1,82
5366,86184,12,7182,0,1,0,0,0.899,10177,7.1899999999999995,0.03501561038169223,0.081,0.0008059231850084271,1.12,23036.1125,-12650.646153846154,944.3095238095239,-50500.0,64642.0,0.38095238095238093,42,60273.67857142857,300.0,128146.0,25642.077157191914,0,0,0,55,237,1,82
6805,45024,48,938,0,1,0,0,0.899,10177,7.1899999999999995,0.03501561038169223,0.081,0.0008059231850084271,1.12,8544.93,-6974.431578947369,984.2153846153844,-22100.0,31636.5,0.5128205128205128,39,41994.90769230769,800.0,63659.3,13151.510254347311,0,0,0,39,214,1,65
6297,17508,12,1459,0,1,0,1,0.58,8754,4.07,0.035561323815704086,0.137,0.0005933067581347919,0.47999999999999954,6398.487096774194,-3666.487804878049,667.0430555555556,-13300.0,17580.0,0.4305555555555556,72,39290.618055555555,900.0,54432.3,9324.209981583175,0,0,0,48,450,0,76
6461,74124,36,2059,0,2,0,0,0.58,8754,4.07,0.035561323815704086,0.137,0.0005933067581347919,0.47999999999999954,14442.828205128206,-6477.253012048192,210.31393442622942,-43200.0,49816.0,0.319672131147541,122,54371.29918032787,400.0,159765.9,30062.389743314227,0,0,0,57,529,1,83
7271,392460,60,6541,0,1,1,0,0.58,8754,4.07,0.035561323815704086,0.137,0.0005933067581347919,0.47999999999999954,20602.67391304348,-9221.420618556702,372.34405594405587,-35300.0,58870.0,0.32167832167832167,143,57131.740559440565,900.0,115913.4,20293.363479654072,0,0,0,15,678,1,42
5161,98184,24,4091,0,1,0,0,0.43700000000000006,8403,5.73,0.02134413309982487,0.105,0.0049124343257443085,-0.020000000000000462,9059.654545454545,-10233.333333333334,4925.442857142858,-18200.0,24545.0,0.7857142857142857,14,41660.392857142855,500.0,68956.1,19672.650902026955,0,0,0,49,111,1,77
5208,99696,48,2077,1,1,0,0,0.43700000000000006,8403,5.73,0.02134413309982487,0.105,0.0049124343257443085,-0.020000000000000462,14426.435555555556,-9781.31111111111,305.24999999999994,-55900.0,49327.0,0.4166666666666667,108,46341.29351851852,-974.6,127684.9,28762.206936050658,1,0,0,23,646,0,51
6955,244368,48,5091,0,0,0,1,0.43700000000000006,8403,5.73,0.02134413309982487,0.105,0.0049124343257443085,-0.020000000000000462,20764.9109375,-15534.5,598.5715277777778,-57200.0,49769.0,0.4444444444444444,144,75924.24097222222,200.0,143453.3,25561.827684429158,0,0,0,25,488,1,52
7213,113544,36,3154,0,1,0,1,0.43700000000000006,8403,5.73,0.02134413309982487,0.105,0.0049124343257443085,-0.020000000000000462,9068.926923076924,-4942.337777777778,188.54788732394363,-20900.0,28386.0,0.36619718309859156,71,33990.41971830986,700.0,68048.1,12325.831191185674,0,0,0,53,358,1,80
5470,200976,48,4187,0,1,0,1,0.43700000000000006,8403,5.73,0.02134413309982487,0.105,0.0049124343257443085,-0.020000000000000462,12752.429411764706,-9408.877777777778,1355.1857142857143,-26600.0,37686.0,0.4857142857142857,35,47938.065714285716,600.0,83553.5,18916.939576271827,0,0,0,41,219,1,67
5176,192552,24,8023,1,2,0,0,0.584,8547,3.145,0.021975766497749342,0.12,-0.00029725674489709255,0.9900000000000002,6090.784615384615,-5445.4,435.79215686274506,-18000.0,23844.0,0.5098039215686274,51,23979.011764705883,800.0,49563.0,13015.026674865436,0,0,0,30,440,1,58
6712,266220,60,4437,0,1,0,0,0.584,8547,3.145,0.021975766497749342,0.12,-0.00029725674489709255,0.9900000000000002,7942.118867924528,-4206.287912087912,265.00069444444443,-23840.0,33190.0,0.3680555555555556,144,34922.881250000006,900.0,66744.4,11836.447603426754,0,0,0,30,522,1,57
6013,128988,36,3583,1,2,0,1,0.584,8547,3.145,0.021975766497749342,0.12,-0.00029725674489709255,0.9900000000000002,8997.414285714285,-6494.2361702127655,118.05365853658544,-27600.0,42530.0,0.4268292682926829,82,34740.70243902439,-36.1,78192.9,17311.11971554469,1,0,0,56,551,1,83
6715,220620,60,3677,0,1,0,0,0.584,8547,3.145,0.021975766497749342,0.12,-0.00029725674489709255,0.9900000000000002,7748.148148148148,-5296.902702702702,206.47812500000003,-20500.0,33096.0,0.421875,128,36907.45625,1100.0,70272.7,14352.078379313041,0,0,0,52,521,1,79
5861,51408,24,2142,0,1,0,1,0.556,8843,3.21,0.018659491621822635,0.113,0.0015312595703723148,0.7800000000000002,14636.95806451613,-12258.993939393938,768.7328124999999,-57700.0,49907.0,0.484375,64,52299.2859375,900.0,137087.2,27533.493654127193,0,0,0,45,387,1,73
5418,347952,48,7249,0,1,0,0,0.556,8843,3.21,0.018659491621822635,0.113,0.0015312595703723148,0.7800000000000002,16705.18,-11110.177142857143,479.55500000000006,-54600.0,49271.0,0.4166666666666667,120,54157.19416666667,300.0,123013.2,23422.026500661654,0,0,0,30,657,1,58
6704,417060,60,6951,0,1,1,0,0.556,8843,3.21,0.018659491621822635,0.113,0.0015312595703723148,0.7800000000000002,10538.953658536584,-10639.951515151515,1094.3067567567568,-52700.0,43656.0,0.5540540540540541,74,58445.02702702703,200.0,127508.6,25817.73541355227,0,0,0,33,558,1,61
